#  121 1000 0.1 2 2
1 1.31028 1.15624 1.14535 1.17225 1.2085 1.2463 1.28335 1.31884 1.35237 1.38369 1.41262 1.43902 1.46283 1.48402 1.50262 1.51872 1.53243 1.54392 1.55338 1.56104 1.56715 1.57197 1.5758 1.57892 1.58163 1.58423 1.58702 1.59026 1.59422 1.59915 1.60527 1.61277 1.62181 1.63251 1.64496 1.65921 1.67527 1.69311 1.71266 1.73382 1.75642 1.78031 1.80525 1.83103 1.85736 1.88397 1.91056 1.93683 1.96245 1.98711 2.01051 2.03236 2.05237 2.07028 2.08585 2.09889 2.10922 2.11669 2.12122 2.12274 2.12122 2.1167 2.10922 2.09889 2.08586 2.07028 2.05237 2.03236 2.01052 1.98711 1.96245 1.93682 1.91056 1.88397 1.85736 1.83102 1.80525 1.7803 1.75642 1.73381 1.71266 1.69311 1.67527 1.65921 1.64496 1.63251 1.62181 1.61277 1.60527 1.59915 1.59422 1.59025 1.58701 1.58423 1.58163 1.57892 1.5758 1.57197 1.56715 1.56104 1.55338 1.54392 1.53244 1.51872 1.50263 1.48402 1.46283 1.43902 1.41262 1.38369 1.35237 1.31884 1.28335 1.24631 1.2085 1.17225 1.14535 1.15624 1.31028 1
1 1.30983 1.15532 1.14394 1.17033 1.20606 1.24334 1.27989 1.31491 1.34804 1.37903 1.40771 1.43398 1.45774 1.47899 1.49774 1.51407 1.52809 1.53995 1.54985 1.55799 1.56462 1.57 1.5744 1.5781 1.58139 1.58456 1.58789 1.59164 1.59608 1.60144 1.60794 1.61575 1.62503 1.6359 1.64844 1.66271 1.67872 1.69642 1.71576 1.73663 1.75888 1.78235 1.80683 1.83209 1.85787 1.8839 1.90989 1.93554 1.96055 1.98462 2.00744 2.02874 2.04824 2.0657 2.08087 2.09357 2.10363 2.11091 2.11532 2.11679 2.11532 2.11091 2.10363 2.09357 2.08087 2.0657 2.04825 2.02875 2.00745 1.98462 1.96055 1.93554 1.90989 1.8839 1.85787 1.83209 1.80683 1.78235 1.75888 1.73662 1.71575 1.69642 1.67871 1.66271 1.64844 1.63589 1.62502 1.61574 1.60793 1.60144 1.59608 1.59164 1.58789 1.58456 1.58139 1.5781 1.5744 1.57 1.56463 1.558 1.54985 1.53996 1.52809 1.51407 1.49774 1.47899 1.45774 1.43398 1.40772 1.37903 1.34804 1.31491 1.27989 1.24335 1.20607 1.17033 1.14394 1.15532 1.30983 1
1 1.30936 1.15437 1.14251 1.1684 1.20364 1.24043 1.2765 1.31109 1.34384 1.37453 1.40299 1.42912 1.45284 1.47413 1.49302 1.50956 1.52388 1.5361 1.54642 1.55502 1.56216 1.56807 1.57302 1.57728 1.58113 1.58485 1.5887 1.59295 1.59785 1.60363 1.61048 1.61859 1.6281 1.63914 1.65178 1.66606 1.68201 1.69958 1.71871 1.7393 1.76122 1.78429 1.80832 1.83308 1.85833 1.88379 1.9092 1.93426 1.95868 1.98217 2.00443 2.02521 2.04422 2.06122 2.07601 2.08839 2.09818 2.10528 2.10957 2.11101 2.10957 2.10528 2.09818 2.08839 2.07601 2.06123 2.04422 2.02521 2.00444 1.98217 1.95868 1.93426 1.9092 1.88379 1.85832 1.83308 1.80832 1.78429 1.76122 1.7393 1.71871 1.69957 1.682 1.66606 1.65177 1.63914 1.6281 1.61859 1.61048 1.60363 1.59785 1.59295 1.5887 1.58485 1.58113 1.57728 1.57302 1.56807 1.56216 1.55503 1.54642 1.5361 1.52388 1.50957 1.49302 1.47413 1.45284 1.42912 1.403 1.37453 1.34385 1.3111 1.2765 1.24043 1.20364 1.1684 1.14251 1.15437 1.30936 1
1 1.30888 1.15341 1.14107 1.16648 1.20123 1.23756 1.27319 1.30738 1.33979 1.37019 1.39844 1.42444 1.44811 1.46944 1.48846 1.50521 1.5198 1.53236 1.54308 1.55213 1.55975 1.56618 1.57166 1.57646 1.58085 1.58509 1.58946 1.59419 1.59953 1.60571 1.61291 1.6213 1.63104 1.64224 1.65497 1.66927 1.68515 1.7026 1.72153 1.74186 1.76344 1.78613 1.80972 1.834 1.85873 1.88365 1.90849 1.93298 1.95683 1.97976 2.00148 2.02174 2.04028 2.05686 2.07127 2.08333 2.09288 2.09979 2.10397 2.10537 2.10397 2.09979 2.09288 2.08333 2.07128 2.05686 2.04028 2.02174 2.00149 1.97976 1.95683 1.93298 1.90849 1.88365 1.85872 1.83399 1.80971 1.78612 1.76344 1.74185 1.72153 1.70259 1.68515 1.66926 1.65496 1.64224 1.63104 1.6213 1.6129 1.6057 1.59953 1.59419 1.58945 1.58509 1.58085 1.57646 1.57166 1.56618 1.55975 1.55213 1.54308 1.53237 1.5198 1.50521 1.48846 1.46945 1.44812 1.42444 1.39844 1.37019 1.33979 1.30739 1.2732 1.23756 1.20124 1.16648 1.14107 1.15342 1.30888 1
1 1.3084 1.15246 1.13963 1.16457 1.19887 1.23474 1.26996 1.30378 1.33585 1.36598 1.39404 1.41991 1.44355 1.46492 1.48405 1.50099 1.51584 1.52874 1.53983 1.54932 1.5574 1.56432 1.57031 1.57563 1.58054 1.5853 1.59016 1.59535 1.60113 1.60769 1.61522 1.6239 1.63385 1.6452 1.65801 1.67233 1.68816 1.70548 1.72422 1.74429 1.76556 1.78787 1.81103 1.83484 1.85907 1.88347 1.90777 1.9317 1.955 1.97739 1.99859 2.01835 2.03643 2.0526 2.06665 2.0784 2.0877 2.09444 2.09851 2.09988 2.09851 2.09444 2.08771 2.0784 2.06665 2.0526 2.03644 2.01836 1.99859 1.97739 1.955 1.9317 1.90777 1.88346 1.85907 1.83484 1.81103 1.78786 1.76555 1.74428 1.72421 1.70547 1.68816 1.67233 1.65801 1.6452 1.63385 1.62389 1.61522 1.60768 1.60112 1.59535 1.59015 1.5853 1.58054 1.57563 1.57031 1.56432 1.5574 1.54932 1.53983 1.52874 1.51585 1.50099 1.48405 1.46492 1.44355 1.41992 1.39404 1.36599 1.33585 1.30378 1.26997 1.23475 1.19887 1.16457 1.13964 1.15246 1.3084 1
1 1.30792 1.15151 1.13822 1.16269 1.19654 1.23199 1.26681 1.30027 1.33203 1.36191 1.38978 1.41554 1.43914 1.46055 1.47978 1.49691 1.51202 1.52522 1.53668 1.54657 1.55511 1.5625 1.56898 1.57481 1.58022 1.58547 1.5908 1.59645 1.60264 1.60957 1.61742 1.62637 1.63654 1.64803 1.66092 1.67525 1.69103 1.70823 1.72678 1.7466 1.76756 1.78951 1.81226 1.83562 1.85937 1.88325 1.90703 1.93043 1.95319 1.97505 1.99575 2.01504 2.03267 2.04844 2.06214 2.07359 2.08266 2.08922 2.09319 2.09452 2.09319 2.08922 2.08266 2.0736 2.06214 2.04844 2.03267 2.01504 1.99575 1.97505 1.95319 1.93043 1.90702 1.88325 1.85936 1.83562 1.81226 1.7895 1.76755 1.74659 1.72677 1.70822 1.69103 1.67525 1.66092 1.64803 1.63653 1.62637 1.61742 1.60956 1.60263 1.59645 1.5908 1.58547 1.58022 1.57481 1.56898 1.5625 1.55511 1.54658 1.53668 1.52522 1.51202 1.49692 1.47979 1.46055 1.43914 1.41555 1.38979 1.36192 1.33203 1.30027 1.26681 1.23199 1.19654 1.16269 1.13822 1.15151 1.30792 1
1 1.30745 1.15057 1.13682 1.16084 1.19425 1.2293 1.26374 1.29685 1.32832 1.35797 1.38566 1.41132 1.43487 1.45632 1.47566 1.49296 1.5083 1.52181 1.53362 1.5439 1.55287 1.56071 1.56767 1.57398 1.57988 1.58561 1.5914 1.59748 1.60406 1.61135 1.61952 1.62873 1.6391 1.65073 1.6637 1.67805 1.69377 1.71085 1.72922 1.7488 1.76946 1.79105 1.81341 1.83634 1.85961 1.88301 1.90627 1.92915 1.9514 1.97275 1.99296 2.01179 2.02899 2.04437 2.05773 2.0689 2.07774 2.08414 2.08801 2.08931 2.08801 2.08414 2.07774 2.06891 2.05774 2.04438 2.029 2.01179 1.99296 1.97275 1.9514 1.92915 1.90627 1.883 1.85961 1.83633 1.81341 1.79105 1.76945 1.74879 1.72921 1.71084 1.69376 1.67804 1.6637 1.65073 1.63909 1.62872 1.61952 1.61135 1.60406 1.59747 1.59139 1.58561 1.57988 1.57398 1.56768 1.56071 1.55287 1.54391 1.53362 1.52181 1.50831 1.49297 1.47567 1.45632 1.43488 1.41132 1.38567 1.35797 1.32833 1.29686 1.26374 1.2293 1.19426 1.16084 1.13682 1.15057 1.30745 1
1 1.30699 1.14965 1.13544 1.15903 1.19202 1.22667 1.26074 1.29353 1.32472 1.35415 1.38167 1.40722 1.43075 1.45222 1.47167 1.48914 1.50471 1.51849 1.53064 1.5413 1.55068 1.55897 1.56638 1.57316 1.57953 1.58571 1.59194 1.59844 1.60541 1.61304 1.62152 1.63097 1.64154 1.65331 1.66635 1.68071 1.69638 1.71334 1.73154 1.75088 1.77125 1.79251 1.81449 1.83699 1.85981 1.88273 1.9055 1.92788 1.94963 1.97049 1.99023 2.0086 2.0254 2.0404 2.05343 2.06433 2.07295 2.07918 2.08296 2.08422 2.08296 2.07918 2.07295 2.06433 2.05344 2.0404 2.0254 2.00861 1.99023 1.97049 1.94963 1.92788 1.90549 1.88272 1.85981 1.83699 1.81448 1.79251 1.77125 1.75088 1.73153 1.71334 1.69638 1.6807 1.66635 1.6533 1.64153 1.63097 1.62151 1.61304 1.60541 1.59844 1.59194 1.58571 1.57952 1.57316 1.56638 1.55897 1.55068 1.54131 1.53064 1.5185 1.50471 1.48914 1.47167 1.45223 1.43075 1.40723 1.38168 1.35415 1.32473 1.29354 1.26075 1.22667 1.19202 1.15903 1.13544 1.14965 1.30699 1
1 1.30654 1.14874 1.1341 1.15725 1.18984 1.2241 1.25783 1.2903 1.32123 1.35044 1.37781 1.40326 1.42675 1.44826 1.4678 1.48543 1.50122 1.51528 1.52774 1.53877 1.54854 1.55725 1.56511 1.57234 1.57915 1.58578 1.59244 1.59934 1.60668 1.61465 1.62341 1.63311 1.64386 1.65577 1.66888 1.68325 1.69887 1.71572 1.73375 1.75286 1.77295 1.79388 1.81549 1.83758 1.85996 1.88242 1.90471 1.92661 1.94787 1.96826 1.98754 2.00549 2.02188 2.03652 2.04923 2.05986 2.06827 2.07435 2.07803 2.07926 2.07803 2.07435 2.06827 2.05986 2.04924 2.03652 2.02188 2.00549 1.98754 1.96826 1.94787 1.92661 1.90471 1.88241 1.85996 1.83758 1.81548 1.79388 1.77295 1.75286 1.73374 1.71572 1.69887 1.68324 1.66888 1.65576 1.64386 1.63311 1.62341 1.61465 1.60668 1.59934 1.59244 1.58578 1.57915 1.57234 1.56511 1.55725 1.54854 1.53877 1.52775 1.51528 1.50122 1.48544 1.46781 1.44827 1.42676 1.40327 1.37781 1.35044 1.32123 1.29031 1.25783 1.2241 1.18984 1.15726 1.1341 1.14875 1.30654 1
1 1.30609 1.14786 1.13278 1.15552 1.18771 1.2216 1.25499 1.28716 1.31784 1.34684 1.37406 1.39942 1.42288 1.44442 1.46406 1.48184 1.49784 1.51216 1.52493 1.53631 1.54646 1.55558 1.56386 1.57152 1.57877 1.58582 1.59289 1.60018 1.60788 1.61617 1.62521 1.63514 1.64608 1.65811 1.67129 1.68567 1.70124 1.71798 1.73584 1.75474 1.77456 1.79517 1.81641 1.83811 1.86007 1.88208 1.90391 1.92534 1.94614 1.96607 1.98491 2.00243 2.01843 2.03273 2.04513 2.0555 2.0637 2.06963 2.07322 2.07442 2.07322 2.06963 2.0637 2.0555 2.04513 2.03273 2.01844 2.00243 1.98491 1.96607 1.94614 1.92534 1.90391 1.88207 1.86007 1.83811 1.81641 1.79516 1.77455 1.75473 1.73584 1.71798 1.70124 1.68566 1.67129 1.6581 1.64607 1.63514 1.62521 1.61617 1.60788 1.60018 1.59289 1.58582 1.57876 1.57152 1.56386 1.55558 1.54646 1.53631 1.52493 1.51216 1.49784 1.48185 1.46407 1.44443 1.42289 1.39943 1.37407 1.34684 1.31784 1.28717 1.25499 1.2216 1.18771 1.15552 1.13278 1.14786 1.30609 1
1 1.30565 1.14699 1.13149 1.15382 1.18563 1.21916 1.25222 1.28411 1.31454 1.34335 1.37043 1.3957 1.41913 1.4407 1.46043 1.47836 1.49456 1.50913 1.5222 1.53391 1.54443 1.55393 1.56262 1.5707 1.57836 1.58583 1.59329 1.60096 1.60901 1.61761 1.62692 1.63708 1.64819 1.66034 1.67359 1.68797 1.7035 1.72013 1.73783 1.75652 1.77607 1.79638 1.81727 1.83859 1.86014 1.88171 1.9031 1.92407 1.94442 1.96391 1.98231 1.99943 2.01506 2.02902 2.04113 2.05124 2.05925 2.06503 2.06853 2.06971 2.06854 2.06503 2.05925 2.05124 2.04113 2.02902 2.01507 1.99944 1.98231 1.9639 1.94442 1.92407 1.90309 1.8817 1.86013 1.83858 1.81727 1.79637 1.77607 1.75651 1.73783 1.72013 1.70349 1.68797 1.67358 1.66033 1.64818 1.63707 1.62692 1.61761 1.609 1.60096 1.59329 1.58583 1.57836 1.5707 1.56262 1.55393 1.54443 1.53391 1.5222 1.50913 1.49456 1.47836 1.46044 1.44071 1.41914 1.39571 1.37043 1.34335 1.31455 1.28412 1.25223 1.21916 1.18563 1.15383 1.13149 1.14699 1.30566 1
1 1.30523 1.14614 1.13023 1.15217 1.1836 1.21679 1.24954 1.28115 1.31134 1.33996 1.3669 1.39209 1.4155 1.4371 1.45691 1.47498 1.49137 1.50619 1.51954 1.53157 1.54244 1.55232 1.56141 1.56988 1.57795 1.58581 1.59366 1.60168 1.61007 1.61897 1.62854 1.63891 1.65019 1.66246 1.67577 1.69017 1.70564 1.72218 1.73972 1.7582 1.7775 1.7975 1.81806 1.83901 1.86016 1.88131 1.90227 1.92281 1.94272 1.96177 1.97977 1.9965 2.01176 2.02539 2.03721 2.04709 2.0549 2.06054 2.06396 2.0651 2.06396 2.06054 2.0549 2.04709 2.03721 2.02539 2.01176 1.9965 1.97977 1.96177 1.94271 1.9228 1.90226 1.88131 1.86015 1.839 1.81806 1.7975 1.77749 1.75819 1.73971 1.72217 1.70564 1.69016 1.67577 1.66245 1.65019 1.63891 1.62854 1.61897 1.61006 1.60168 1.59366 1.58581 1.57795 1.56988 1.56141 1.55232 1.54244 1.53157 1.51954 1.50619 1.49138 1.47499 1.45692 1.43711 1.4155 1.3921 1.36691 1.33996 1.31135 1.28115 1.24954 1.21679 1.18361 1.15218 1.13023 1.14615 1.30523 1
1 1.30481 1.14532 1.12901 1.15056 1.18163 1.21448 1.24692 1.27827 1.30823 1.33667 1.36348 1.3886 1.41197 1.4336 1.4535 1.4717 1.48828 1.50333 1.51695 1.52929 1.5405 1.55075 1.56021 1.56907 1.57753 1.58577 1.59398 1.60236 1.61106 1.62025 1.63007 1.64066 1.65209 1.66447 1.67785 1.69225 1.70768 1.72412 1.74151 1.75978 1.77884 1.79855 1.81879 1.83938 1.86014 1.88089 1.90143 1.92154 1.94103 1.95967 1.97727 1.99362 2.00853 2.02184 2.03338 2.04303 2.05065 2.05616 2.0595 2.06061 2.0595 2.05616 2.05065 2.04303 2.03339 2.02184 2.00853 1.99362 1.97727 1.95967 1.94103 1.92154 1.90142 1.88089 1.86013 1.83937 1.81878 1.79855 1.77883 1.75978 1.7415 1.72411 1.70767 1.69224 1.67784 1.66447 1.65209 1.64065 1.63007 1.62025 1.61106 1.60235 1.59398 1.58577 1.57752 1.56907 1.56021 1.55075 1.5405 1.52929 1.51695 1.50333 1.48829 1.47171 1.45351 1.43361 1.41198 1.3886 1.36349 1.33668 1.30824 1.27827 1.24693 1.21448 1.18163 1.15057 1.12901 1.14532 1.30481 1
